epoch,train_loss,val_f1,val_acc
1,1.4141911268234253,0.285889872173058,0.468
2,1.298334002494812,0.3874417081067913,0.532
3,2.5340466499328613,0.40706012490175986,0.54
4,0.7859418988227844,0.524961682786322,0.56
5,0.7128505706787109,0.5463113179648613,0.568
6,0.7330873608589172,0.5639929583822334,0.582
7,0.6896527409553528,0.6382230102596074,0.658
8,0.6561167240142822,0.6701756770789383,0.71
9,0.6421936750411987,0.652918161150964,0.716
10,0.6287199258804321,0.5325819287412651,0.654
11,0.6094573140144348,0.3803766574729639,0.534
12,0.5932232737541199,0.22623211446740857,0.412
13,0.572205662727356,0.20336111167894322,0.398
14,0.5671982765197754,0.20996355347934512,0.402
15,0.5490734577178955,0.2731761087655747,0.444
16,0.5355084538459778,0.3986603413295143,0.552
17,0.5239689350128174,0.47839773461448587,0.644
18,0.5175789594650269,0.516441893830703,0.684
19,0.5066447854042053,0.6007563329149779,0.74
20,0.5041545629501343,0.6988954014968031,0.778
21,0.505243718624115,0.7559529200652039,0.804
22,0.49421027302742004,0.7709252422327424,0.806
23,0.4861355721950531,0.7575424606928864,0.794
24,0.4832192361354828,0.7637139495866787,0.796
25,0.48537886142730713,0.7858038043341585,0.81
26,0.47673603892326355,0.8189900518473299,0.83
27,0.4788884222507477,0.8673057737521853,0.87
28,0.47185108065605164,0.8665595721820326,0.872
29,0.4694102704524994,0.8670615802954919,0.872
30,0.46414482593536377,0.8707904417761543,0.876
31,0.4533514380455017,0.8710341901661433,0.876
32,0.45947012305259705,0.869776405684401,0.876
33,0.4613642692565918,0.8647579547757607,0.872
34,0.457821249961853,0.8627362223895686,0.87
35,0.45360660552978516,0.8623360336109558,0.87
36,0.44859808683395386,0.8663084384646353,0.874
37,0.45109790563583374,0.8744064963021413,0.88
38,0.4476985037326813,0.8748326232959802,0.88
39,0.44871389865875244,0.8732013063634273,0.878
40,0.44780758023262024,0.8752016491330755,0.88
41,0.43681859970092773,0.8737164756749426,0.88
42,0.44086936116218567,0.8690183755834591,0.876
43,0.43712905049324036,0.8673202419032907,0.876
44,0.4382648468017578,0.8673202419032907,0.876
45,0.43571028113365173,0.8700120417419276,0.878
46,0.4369376599788666,0.8723212905759054,0.88
47,0.43396198749542236,0.8690183755834591,0.876
48,0.43826767802238464,0.8666998560335686,0.874
49,0.43402692675590515,0.8720902681164356,0.878
50,0.42933422327041626,0.8720902681164356,0.878
51,0.42817094922065735,0.8720902681164356,0.878
52,0.42292529344558716,0.8720902681164356,0.878
53,0.4241252839565277,0.870407599135548,0.876
54,0.4213952124118805,0.8720662002437954,0.878
55,0.4237920939922333,0.8743872649120193,0.88
56,0.4205968379974365,0.8760663063076546,0.882
57,0.41884806752204895,0.8760663063076546,0.882
58,0.41422340273857117,0.8783922215831895,0.884
59,0.418040931224823,0.883131353346343,0.888
60,0.41286367177963257,0.8807632058411099,0.886
61,0.4149155616760254,0.87908979955507,0.884
62,0.4186330735683441,0.8757397158029763,0.882
63,0.41081348061561584,0.8764383156739083,0.882
64,0.41154059767723083,0.8788035473779564,0.884
65,0.41100093722343445,0.8801360099648609,0.886
66,0.4067751169204712,0.8750727643595813,0.882
67,0.41136255860328674,0.8781303630512349,0.884
68,0.40435534715652466,0.8754634980051336,0.882
69,0.41119134426116943,0.879478653889817,0.886
70,0.40578076243400574,0.8818279943826525,0.888
71,0.4011983275413513,0.8818279943826525,0.888
72,0.3989161252975464,0.8845020744502552,0.89
73,0.40122804045677185,0.8821497245080562,0.888
74,0.4030737578868866,0.8821497245080562,0.888
75,0.3974400758743286,0.8814843306132505,0.888
76,0.39876484870910645,0.8814843306132505,0.888
77,0.3975342810153961,0.8768188061872989,0.884
78,0.39257824420928955,0.8768188061872989,0.884
79,0.39371398091316223,0.8768188061872989,0.884
80,0.3961208760738373,0.8764406100862548,0.884
81,0.3892691135406494,0.8791566484686294,0.886
82,0.39529407024383545,0.8808373056934183,0.888
83,0.3892175853252411,0.8784990619136961,0.886
84,0.38792097568511963,0.8761700307790784,0.884
85,0.38841408491134644,0.8761700307790784,0.884
86,0.3848474323749542,0.8784727224223022,0.886
87,0.38576701283454895,0.8784727224223022,0.886
88,0.383027046918869,0.8808058277717982,0.888
89,0.38094526529312134,0.8784727224223022,0.886
90,0.37686723470687866,0.8777663095295779,0.886
91,0.38198110461235046,0.8777663095295779,0.886
92,0.37799376249313354,0.8777663095295779,0.886
93,0.3828289210796356,0.8777663095295779,0.886
94,0.37961718440055847,0.8750596384186441,0.884
95,0.3729953169822693,0.8750596384186441,0.884
96,0.36987897753715515,0.8773751946529846,0.886
97,0.3772895634174347,0.8773751946529846,0.886
98,0.37493371963500977,0.8754566695233915,0.884
99,0.3737097382545471,0.8754566695233915,0.884
100,0.36389344930648804,0.8781089362096477,0.886
