epoch,train_loss,val_f1,val_acc
1,3.054274082183838,0.03659420609281921,0.14535398230088495
2,2.9315810203552246,0.022617167777044096,0.13694690265486725
3,2.842061996459961,0.025305983610963506,0.14469026548672567
4,2.764282703399658,0.027657282813975448,0.1586283185840708
5,2.704915761947632,0.03190573806214251,0.17013274336283185
6,2.6283063888549805,0.04171764413034949,0.18451327433628317
7,2.5840189456939697,0.04828615501570469,0.19424778761061948
8,2.537557363510132,0.04930893230527841,0.19601769911504424
9,2.5066683292388916,0.05301631189947948,0.20154867256637168
10,2.4565646648406982,0.061435629063885194,0.21836283185840707
11,2.4081883430480957,0.06936957161055309,0.2331858407079646
12,2.378896951675415,0.07977199344440475,0.24668141592920353
13,2.3191795349121094,0.09817891796045247,0.26393805309734514
14,2.280320644378662,0.11978045483992977,0.2849557522123894
15,2.2277796268463135,0.1379998199710073,0.30973451327433627
16,2.181267738342285,0.15431395328711958,0.3329646017699115
17,2.133035659790039,0.1727685413361184,0.35508849557522126
18,2.0876622200012207,0.18669932893276975,0.37079646017699114
19,2.0246901512145996,0.19776665587101916,0.3805309734513274
20,1.97251296043396,0.21002898975766873,0.39469026548672564
21,1.9210586547851562,0.223345079498346,0.41438053097345134
22,1.851758360862732,0.2372750484726614,0.43628318584070797
23,1.8109865188598633,0.250160407338531,0.45442477876106196
24,1.7461574077606201,0.2645612336425302,0.47190265486725663
25,1.6877955198287964,0.2729514940647046,0.4836283185840708
26,1.6372928619384766,0.284756425723269,0.49756637168141593
27,1.568787693977356,0.3049964365749485,0.5203539823008849
28,1.5221786499023438,0.3189335362445347,0.5378318584070797
29,1.4590035676956177,0.3415866415088682,0.5564159292035398
30,1.416062831878662,0.357316059399189,0.5694690265486726
31,1.356760025024414,0.3690867049762318,0.5776548672566372
32,1.3074777126312256,0.37988593897229816,0.5889380530973451
33,1.260274052619934,0.3985090870525175,0.6013274336283185
34,1.2101773023605347,0.4112315390779553,0.6141592920353982
35,1.1609368324279785,0.42619334951476884,0.6265486725663717
36,1.121655821800232,0.43778411498812775,0.6360619469026548
37,1.0685209035873413,0.4617599148305709,0.65
38,1.0222128629684448,0.4892021503393985,0.6648230088495575
39,0.9861322641372681,0.5139282920476927,0.6765486725663716
40,0.9462838768959045,0.5279781841745075,0.6829646017699115
41,0.9060252904891968,0.5405029908011955,0.6896017699115045
42,0.8816004395484924,0.5526922944275436,0.6984513274336284
43,0.8409762978553772,0.562688160280629,0.7048672566371681
44,0.8115991353988647,0.5767711437331995,0.7128318584070796
45,0.7836997509002686,0.5920342511172686,0.7196902654867257
46,0.7526496052742004,0.604472355304698,0.7269911504424779
47,0.7247772216796875,0.613909197095609,0.7331858407079646
48,0.698664665222168,0.6238495974463705,0.7393805309734514
49,0.6739325523376465,0.6298155907047565,0.7420353982300885
50,0.6466172933578491,0.6433918000152101,0.7480088495575221
51,0.6278610825538635,0.6563408776460514,0.7555309734513275
52,0.602988600730896,0.6706326370921611,0.7632743362831859
53,0.5819761753082275,0.6778276016687923,0.768141592920354
54,0.5604912638664246,0.6852774124419092,0.7723451327433628
55,0.5462268590927124,0.6892816496123708,0.7758849557522124
56,0.5283173322677612,0.6921893008950726,0.7774336283185841
57,0.5032243728637695,0.6997797378559619,0.7827433628318584
58,0.4891141355037689,0.7023208868746609,0.7834070796460177
59,0.4696003198623657,0.7035145830842483,0.7851769911504425
60,0.4517134726047516,0.7071018133223222,0.7882743362831859
61,0.4359811544418335,0.711471413349083,0.7900442477876106
62,0.4164845049381256,0.7182939178220606,0.7929203539823009
63,0.40282514691352844,0.720572597353162,0.7938053097345132
64,0.3892192840576172,0.7260035878357672,0.7953539823008849
65,0.3718169629573822,0.730289410841326,0.7984513274336283
66,0.35771483182907104,0.7335956113125247,0.7991150442477876
67,0.3389742076396942,0.7363042807418427,0.8002212389380531
68,0.32349058985710144,0.7370056014206526,0.7997787610619469
69,0.3076283633708954,0.7402401302175979,0.8028761061946903
70,0.3018870949745178,0.7434655031922729,0.8039823008849557
71,0.28204256296157837,0.7506550305993613,0.809070796460177
72,0.2671813368797302,0.7549896273245482,0.8101769911504425
73,0.25607261061668396,0.7565517264254047,0.8106194690265487
74,0.23790855705738068,0.7518876876224646,0.8095132743362832
75,0.22634536027908325,0.747107825904421,0.8086283185840708
76,0.21527099609375,0.7433098902477677,0.8068584070796461
77,0.2001020312309265,0.7412492714579728,0.8055309734513274
78,0.18777042627334595,0.7373658982397326,0.8030973451327433
79,0.17366057634353638,0.7315510571283096,0.7995575221238939
80,0.1618615686893463,0.732781896923454,0.8017699115044248
81,0.14769694209098816,0.7324128294003563,0.7995575221238939
82,0.1324249505996704,0.7312217585114433,0.7997787610619469
83,0.12544482946395874,0.7330153588903173,0.7982300884955752
84,0.11320468783378601,0.7326913617449827,0.7986725663716814
85,0.10154728591442108,0.731053048214935,0.7960176991150443
86,0.09270979464054108,0.7300789263993106,0.7960176991150443
87,0.08257860690355301,0.7334278222662268,0.7980088495575222
88,0.073719322681427,0.7331215536486357,0.7966814159292035
89,0.06743263453245163,0.7317032541393309,0.7946902654867256
90,0.05970868095755577,0.7294778447680147,0.7920353982300885
91,0.05430559813976288,0.7278020839258411,0.7946902654867256
92,0.04762992635369301,0.7290419954367475,0.7944690265486726
93,0.041658930480480194,0.7284264803178384,0.7938053097345132
94,0.03705613687634468,0.7340097587454335,0.7964601769911505
95,0.03407585620880127,0.7341942140852207,0.7973451327433628
96,0.030202751979231834,0.733306278937559,0.797787610619469
97,0.027217552065849304,0.7306956982723435,0.7949115044247788
98,0.023248011246323586,0.72654465213729,0.793141592920354
99,0.021445175632834435,0.7310027674006276,0.7957964601769911
100,0.019065843895077705,0.7330209122289018,0.7962389380530973
101,0.018397748470306396,0.7333710603956916,0.7944690265486726
102,0.016020046547055244,0.7288274837934773,0.7920353982300885
103,0.015074706636369228,0.7302857419417104,0.7924778761061947
104,0.013716310262680054,0.7310715306043387,0.7935840707964602
105,0.013715662993490696,0.7339764145145906,0.7955752212389381
106,0.012005534023046494,0.7284419405400706,0.7920353982300885
107,0.01055500190705061,0.7250289047086744,0.7891592920353983
108,0.009982437826693058,0.7262304956275968,0.7902654867256638
109,0.009616478346288204,0.7289376197003463,0.79070796460177
110,0.008728277869522572,0.732594531312537,0.7926991150442478
111,0.00858690682798624,0.7333340097055111,0.7924778761061947
112,0.00807302538305521,0.7295479491443422,0.7880530973451327
113,0.007518240716308355,0.730034317180731,0.7891592920353983
114,0.007161655928939581,0.7253089902122745,0.7882743362831859
115,0.006678399164229631,0.7308124552552187,0.7920353982300885
