epoch,train_loss,val_f1,val_acc
1,2.9903273582458496,0.06740353526605886,0.24004424778761063
2,3.807176113128662,0.06434960479800313,0.21902654867256638
3,3.413562059402466,0.01596281272256762,0.05575221238938053
4,2.4896328449249268,0.024742490569138735,0.0920353982300885
5,2.5152366161346436,0.04543320989210387,0.1241150442477876
6,2.2115914821624756,0.11000173949701196,0.2683628318584071
7,1.4281789064407349,0.11603277981552496,0.24690265486725663
8,1.283673882484436,0.1105366529036734,0.2595132743362832
9,1.3074404001235962,0.1348043638766831,0.28938053097345134
10,1.2699726819992065,0.17098332418899534,0.3179203539823009
11,1.1648932695388794,0.19232809776616064,0.31880530973451326
12,1.031689167022705,0.18735918436245527,0.28938053097345134
13,0.9305590391159058,0.1847951678620724,0.28230088495575223
14,0.8744244575500488,0.1953234593692147,0.2991150442477876
15,0.8351513743400574,0.21880504969026185,0.327212389380531
16,0.7705309987068176,0.2838848285220316,0.37411504424778763
17,0.6992010474205017,0.36570527786093215,0.42898230088495576
18,0.6583060622215271,0.43473477779012026,0.48694690265486723
19,0.6370797157287598,0.4887451082195744,0.5422566371681415
20,0.6114695072174072,0.5289269268623896,0.5911504424778761
21,0.5874670147895813,0.5600366758716494,0.6331858407079646
22,0.5600484013557434,0.5696731441945388,0.6519911504424779
23,0.5303344130516052,0.5874178586887844,0.6705752212389381
24,0.5052067637443542,0.5957244386857471,0.6829646017699115
25,0.4825652837753296,0.6190258072792826,0.695575221238938
26,0.46085870265960693,0.6448681207182925,0.7152654867256637
27,0.4486682116985321,0.6802791636943284,0.7367256637168141
28,0.4265035390853882,0.7162537767685382,0.7688053097345132
29,0.4058811664581299,0.7330271160210038,0.781858407079646
30,0.38661739230155945,0.7264141829521137,0.7783185840707965
31,0.3716195225715637,0.7072822323124122,0.7630530973451327
32,0.35210534930229187,0.6931441973110034,0.7491150442477876
33,0.33983850479125977,0.6758907874663832,0.738716814159292
34,0.3258669376373291,0.6569962326998956,0.7256637168141593
35,0.30931907892227173,0.6328577350015768,0.70929203539823
36,0.29558441042900085,0.6009469324059532,0.6816371681415929
37,0.28270089626312256,0.5647044899303777,0.6511061946902655
38,0.26980552077293396,0.5276666226926571,0.6194690265486725
39,0.25556135177612305,0.4919446325952664,0.5798672566371681
40,0.2398836463689804,0.4472450702044079,0.5338495575221239
41,0.23012396693229675,0.415519667043611,0.5033185840707964
42,0.2189483344554901,0.39560760503276104,0.4758849557522124
43,0.2069387137889862,0.37822834381411663,0.4524336283185841
44,0.19560767710208893,0.36018315498330966,0.43296460176991153
45,0.18495409190654755,0.36121342538946916,0.43650442477876106
46,0.17080578207969666,0.36309531823562424,0.4464601769911504
47,0.164292573928833,0.3504132420939715,0.4327433628318584
48,0.15678365528583527,0.3198703494819601,0.39446902654867255
49,0.1467248648405075,0.29519145012944065,0.36460176991150445
50,0.13903909921646118,0.2885017215791224,0.3579646017699115
51,0.13401348888874054,0.27679030900465595,0.34800884955752215
52,0.1280779242515564,0.2712877361481809,0.33893805309734515
53,0.12112635374069214,0.24771676367338724,0.306858407079646
54,0.1149865984916687,0.25742434476923204,0.3126106194690266
55,0.11146557331085205,0.23818679807488152,0.3103982300884956
56,0.10754772275686264,0.254871635094324,0.31703539823008847
57,0.09856096655130386,0.2745158714918587,0.3325221238938053
58,0.10297539830207825,0.24938468049185103,0.3400442477876106
59,0.09939692169427872,0.3012729639391347,0.36261061946902656
60,0.10191895812749863,0.24697890067208134,0.29845132743362834
61,0.1009729728102684,0.24744902373179048,0.3323008849557522
62,0.09608764946460724,0.33089735313739094,0.38163716814159293
63,0.097826287150383,0.27123398607571525,0.33008849557522124
64,0.09657349437475204,0.3242953146580283,0.4077433628318584
65,0.09590977430343628,0.3209450756516504,0.3785398230088496
66,0.09597569704055786,0.32787538914639425,0.37920353982300886
67,0.08869241923093796,0.3716911079183006,0.43495575221238936
68,0.0813109278678894,0.3879012919281278,0.4451327433628319
69,0.08224615454673767,0.3551047227733901,0.3988938053097345
70,0.07916716486215591,0.3463969914553309,0.41261061946902655
71,0.07706671208143234,0.3914302424550526,0.46106194690265484
72,0.07473598420619965,0.3617573001284451,0.4269911504424779
73,0.07482506334781647,0.39532851152341675,0.4663716814159292
74,0.07307203859090805,0.4225966394382671,0.522787610619469
75,0.0721970647573471,0.471358621716788,0.5398230088495575
76,0.0698494091629982,0.40722292928063997,0.5073008849557522
77,0.07072661817073822,0.42365608519821496,0.5053097345132743
78,0.07167179137468338,0.4051379831445797,0.5185840707964602
79,0.07738928496837616,0.5162881378252474,0.5761061946902655
80,0.09453094750642776,0.4016849429476753,0.5404867256637168
81,0.10338984429836273,0.5769766432539802,0.6360619469026548
82,0.09853791445493698,0.3692342976761222,0.41327433628318583
83,0.11903861165046692,0.5522856130880789,0.6745575221238939
84,0.17294716835021973,0.42449439124527344,0.4570796460176991
85,0.17160724103450775,0.4985140840534499,0.5570796460176991
86,0.13672487437725067,0.5587569894218514,0.6643805309734513
87,0.13906386494636536,0.45322658323788456,0.5672566371681416
88,0.13550083339214325,0.6107253828852707,0.6873893805309734
89,0.12456374615430832,0.6763685157523966,0.7424778761061946
90,0.11777310073375702,0.6848566810102471,0.7473451327433628
91,0.11220933496952057,0.6560255891004636,0.7351769911504424
92,0.10554733127355576,0.6114824357758885,0.6997787610619469
93,0.10133231431245804,0.626085474810211,0.7163716814159292
